transaction_id,items
1370,oranges;sugar;juice;yogurt;tomatoes;apples;butter
1371,bananas;toothpaste;pencil;olive oil
1372,butter;grapes;detergent;salt;eggs
1373,eggs;salt;peanut butter;juice;soap;cakes
1374,cereal;coffee
1375,olive oil;coffee;yogurt;sugar;chocolate
1376,onion;napkins;oranges;cereal;peanut butter
1377,juice;sugar;soap;flour
1378,tomatoes;kiwi;peanut butter;yogurt;milk;bananas
1379,detergent;pencil;kiwi;rice;soap;bananas
1380,sugar;olive oil;cereal;coffee;butter;yogurt;kiwi
1381,soap;bread;olive oil;toothpaste;rice
1382,rice;napkins
1383,toothpaste;butter;pencil
1384,juice;onion;rice;flour;oranges;cookies
1385,sugar;pencil;pens
1386,oranges;cereal;pens;butter
1387,yogurt;bread;cakes;soap
1388,cookies;potatoes;onion
1389,cakes;sugar
1390,napkins;pencil;bananas;onion;yogurt
1391,milk;grapes;bread;butter
1392,rice;bananas;detergent;chocolate;cakes;soap;apples
1393,tomatoes;salt
1394,sugar;oranges;shampoo;cereal;detergent;rice
1395,tomatoes;soap;detergent;pens;chocolate;toothpaste;oranges
1396,cookies;olive oil;bread
1397,tomatoes;cakes;cookies;salt;coffee
1398,eggs;cakes;toothpaste;cereal;kiwi;oranges
1399,rice;cereal
1400,shampoo;pens;bread;juice
1401,chocolate;cookies;salt;pencil;detergent
1402,cakes;butter;shampoo;soap;oranges;rice;olive oil
1403,chocolate;sugar;apples;salt;shampoo;napkins;grapes
1404,juice;cakes;milk;butter;onion;potatoes;salt
1405,chocolate;cookies;butter;pencil;napkins;toothpaste;flour
1406,apples;soap;bread;sugar;tomatoes
1407,sugar;cereal;yogurt
1408,salt;pens;bananas;butter;tomatoes
1409,detergent;pens;coffee;pencil;kiwi
1410,bread;olive oil;oranges
1411,pens;salt;toothpaste;grapes
1412,rice;shampoo
1413,milk;apples;onion;kiwi;salt;potatoes;yogurt
1414,tomatoes;cookies;olive oil;napkins;bread;tea
1415,milk;pens;soap;yogurt;flour;cakes;chocolate
1416,bread;rice;salt
1417,onion;tomatoes;pens;chocolate
1418,soap;eggs;flour
1419,grapes;flour
1420,toothpaste;onion
1421,yogurt;juice;soap;pencil
1422,bread;potatoes;bananas;rice;tomatoes;peanut butter
1423,apples;pencil
1424,napkins;cookies;flour;cereal;onion
1425,peanut butter;napkins;eggs;milk
1426,cereal;peanut butter;onion;pens;rice
1427,potatoes;grapes;peanut butter;bread;cakes
1428,shampoo;cakes;rice;peanut butter;coffee;salt
1429,tomatoes;apples;detergent;milk;salt
1430,soap;cereal;tea;onion;detergent;napkins;chocolate
1431,bread;oranges;juice;butter;grapes;shampoo
1432,cakes;detergent;tea;bananas
1433,bread;olive oil
1434,eggs;sugar;onion;coffee;rice;oranges
1435,bananas;rice;milk;tomatoes;bread;cakes
1436,toothpaste;milk;tomatoes;salt
1437,pencil;potatoes;milk;juice;yogurt;grapes;oranges
1438,butter;chocolate;pencil;peanut butter;bread
1439,bread;salt;cereal;shampoo;tomatoes;yogurt
1440,napkins;potatoes;butter;pencil;coffee;salt;soap
1441,juice;onion;potatoes;flour;rice
1442,detergent;bread
1443,toothpaste;pencil;cookies
1444,bananas;shampoo;tea;napkins;toothpaste
1445,cookies;potatoes;tea;tomatoes;cereal
1446,rice;yogurt;olive oil;butter
1447,cereal;apples;bread;eggs;peanut butter;tomatoes
1448,oranges;cakes;napkins;kiwi;coffee
1449,peanut butter;cookies
1450,chocolate;kiwi;salt;potatoes;grapes
1451,toothpaste;detergent
1452,butter;apples;coffee;bananas;shampoo
1453,milk;cereal;juice;peanut butter
1454,juice;oranges;eggs;tomatoes
1455,bread;rice;cakes;soap;tomatoes
1456,cereal;yogurt
1457,soap;peanut butter;potatoes;cookies;sugar
1458,pencil;sugar;milk;tea;kiwi
1459,olive oil;onion;napkins;shampoo
1460,detergent;butter;pencil;tomatoes;chocolate
1461,rice;pencil;salt;cereal;bananas;grapes
1462,coffee;toothpaste;olive oil;cookies;salt;detergent
1463,potatoes;napkins;bread;salt;toothpaste;detergent;bananas
1464,toothpaste;pencil;tomatoes;detergent
1465,potatoes;milk;sugar;cakes
1466,pencil;peanut butter;napkins;grapes;butter;bananas
1467,olive oil;kiwi
1468,pencil;pens;juice;flour;coffee;chocolate
1469,bread;tea;milk;peanut butter;bananas;eggs
1470,grapes;cookies;chocolate;coffee;flour;tomatoes
1471,soap;bananas;tomatoes
1472,sugar;salt;toothpaste;shampoo;bread
1473,rice;cereal;tomatoes;bread
1474,kiwi;pencil;butter;apples;toothpaste;onion;juice
1475,yogurt;detergent
1476,soap;napkins;sugar;chocolate;tomatoes
1477,milk;apples;onion
1478,grapes;onion
1479,cereal;detergent
1480,potatoes;cakes;cereal;pens;salt;pencil;soap
1481,onion;tomatoes;potatoes;eggs;flour;oranges
1482,pencil;grapes;cookies;yogurt;potatoes
1483,shampoo;napkins;cakes;apples;pencil;flour;peanut butter
1484,onion;peanut butter;soap
1485,coffee;apples
1486,pencil;pens
1487,peanut butter;bananas;napkins;soap;olive oil
1488,napkins;flour;tea;grapes;bread;apples
1489,salt;oranges;butter;pens;detergent
1490,napkins;tea
1491,pencil;grapes;yogurt;peanut butter;onion
1492,tea;shampoo;flour;olive oil;coffee
1493,toothpaste;milk;shampoo;potatoes;chocolate;tea
1494,pens;chocolate;detergent;yogurt;cereal
1495,tomatoes;detergent;milk;rice
1496,yogurt;napkins;kiwi
1497,napkins;sugar;cakes;cereal;juice
1498,tea;bread
1499,yogurt;rice;olive oil;bananas
1500,coffee;pencil
1501,flour;cookies
1502,flour;napkins;milk;yogurt;soap;rice
1503,butter;potatoes
1504,olive oil;kiwi;tea;grapes;flour;soap;shampoo
1505,kiwi;bananas
1506,kiwi;yogurt;salt;juice;pencil;olive oil
1507,yogurt;peanut butter;shampoo;olive oil
1508,kiwi;potatoes;chocolate;coffee;milk
1509,onion;shampoo
1510,apples;cakes;detergent;coffee;peanut butter
1511,yogurt;tomatoes;milk;rice;tea;eggs
1512,chocolate;cakes;potatoes;pens;flour
1513,pencil;pens;toothpaste
1514,chocolate;grapes;flour;oranges;eggs;apples
1515,oranges;tomatoes;yogurt;detergent;onion;eggs;napkins
1516,juice;soap;bananas;potatoes;peanut butter
1517,soap;sugar;salt;tea;apples
1518,potatoes;soap;shampoo;cereal
1519,shampoo;tea;olive oil;soap;toothpaste;salt
1520,onion;sugar;tomatoes;bananas;coffee
1521,milk;peanut butter;cereal;tomatoes;olive oil
1522,sugar;coffee;eggs;salt;tomatoes;apples
1523,bread;cakes
1524,pencil;olive oil;cookies;juice
1525,bread;olive oil;tea;cookies
1526,cookies;shampoo
1527,apples;toothpaste;coffee;cakes
1528,flour;tea;potatoes;detergent;coffee;soap;pens
1529,milk;eggs;bread;chocolate;cookies;juice;yogurt
1530,onion;chocolate;flour;juice;oranges;tea
1531,pens;tomatoes;juice;pencil;milk
1532,cereal;shampoo;oranges;chocolate;soap
1533,soap;bread;peanut butter;cakes;salt;cereal
1534,napkins;pens;yogurt;potatoes;olive oil
1535,napkins;toothpaste;milk
1536,olive oil;cookies;tea;kiwi;flour;cakes;grapes
1537,yogurt;chocolate;toothpaste;juice;sugar;pencil;cereal
1538,cookies;chocolate
1539,peanut butter;bananas;bread;oranges;juice;rice
1540,chocolate;sugar;peanut butter;napkins
1541,potatoes;pens
1542,sugar;peanut butter
1543,rice;napkins;apples
1544,tea;oranges
1545,pens;detergent
1546,sugar;shampoo;napkins;yogurt;soap;onion
1547,milk;olive oil;toothpaste;shampoo;potatoes
1548,salt;tomatoes;soap;sugar;coffee;toothpaste;cereal
1549,flour;soap;coffee;bananas;shampoo
1550,butter;tomatoes;pencil;napkins;tea;apples;peanut butter
1551,sugar;cookies;salt;butter;bananas;kiwi;olive oil
1552,juice;onion;eggs;cakes;bread;apples
1553,rice;grapes
1554,cereal;cakes;shampoo;tomatoes
1555,salt;soap;peanut butter;grapes;cakes;pencil
1556,coffee;pencil
1557,pens;grapes;salt
1558,bread;tomatoes;cookies;kiwi;yogurt
1559,potatoes;rice;bread;tomatoes
1560,sugar;pens;yogurt
1561,salt;rice
1562,juice;sugar
1563,kiwi;salt;potatoes;pens;bread
1564,cookies;juice;onion;cakes;napkins
1565,olive oil;eggs;detergent;juice;milk;grapes
1566,toothpaste;pens;oranges;detergent
1567,pens;flour
1568,butter;kiwi
1569,milk;sugar;pens
1570,tomatoes;olive oil;cereal;potatoes;chocolate
1571,yogurt;cakes;butter;cereal;detergent;flour
1572,apples;toothpaste
1573,peanut butter;yogurt;apples;grapes;cakes;milk
1574,bread;eggs;rice;pens;salt;kiwi
1575,olive oil;peanut butter;grapes;tomatoes;chocolate;butter
1576,oranges;sugar;bananas;onion;tea;juice
1577,butter;pencil;cereal
1578,olive oil;salt;shampoo;coffee;yogurt;napkins
1579,shampoo;butter;cakes;salt
1580,cereal;toothpaste;coffee;grapes
1581,milk;apples;sugar;cakes;napkins;shampoo;coffee
1582,pens;napkins;soap
1583,tomatoes;oranges;butter;apples;shampoo;pens
1584,shampoo;cookies;rice;pens;onion;toothpaste;sugar
1585,eggs;rice;apples;cookies
1586,chocolate;onion;shampoo;apples;flour
1587,grapes;butter;coffee;toothpaste;tea;rice;kiwi
1588,sugar;flour
1589,napkins;chocolate;bananas
1590,napkins;cereal;apples;onion
1591,soap;cookies;pencil;milk;peanut butter;bread;cakes
1592,onion;rice;oranges
1593,milk;oranges;napkins;olive oil;peanut butter;pencil
1594,butter;onion;grapes
1595,bread;toothpaste;apples;cereal;salt;coffee;shampoo
1596,salt;pencil
1597,butter;cookies;toothpaste;napkins;chocolate
1598,bananas;flour;grapes;milk;cereal;butter
1599,salt;apples;soap;onion;coffee
1600,grapes;flour
1601,pencil;oranges;toothpaste;cookies;kiwi;tomatoes;yogurt
1602,oranges;kiwi;grapes;detergent
1603,grapes;coffee;bread;cakes;kiwi
1604,cakes;coffee;juice;oranges;shampoo
1605,shampoo;cookies
1606,juice;bananas
1607,salt;oranges;milk;juice;shampoo
1608,sugar;pencil
1609,kiwi;juice
1610,juice;peanut butter;pencil;onion;toothpaste;olive oil
1611,pens;flour;pencil;sugar;soap;coffee
1612,apples;toothpaste;onion;flour;soap;cereal
1613,kiwi;coffee;salt;napkins;soap;apples
1614,coffee;onion;kiwi;apples;oranges
1615,onion;milk;salt;bread;napkins;rice
1616,detergent;shampoo;rice;cakes;milk
1617,juice;milk
1618,pencil;olive oil;tea;sugar
1619,potatoes;olive oil;cakes;napkins;sugar;yogurt
1620,chocolate;apples;potatoes;juice
1621,olive oil;juice;pencil
1622,onion;oranges;coffee;detergent
1623,toothpaste;coffee;pencil;peanut butter;olive oil;yogurt;sugar
1624,pens;coffee;yogurt;kiwi
1625,bananas;napkins;flour;apples;toothpaste
1626,cereal;cakes;napkins;chocolate;eggs;pens
1627,eggs;cereal;soap;rice
1628,chocolate;apples
1629,tea;grapes
1630,cookies;potatoes;napkins;flour;kiwi;salt
1631,chocolate;bananas;apples;kiwi;toothpaste;potatoes
1632,flour;bread;rice
1633,cakes;rice;onion;grapes
1634,bread;kiwi;grapes
1635,milk;eggs;salt;soap;shampoo;juice;yogurt
1636,sugar;toothpaste;cakes
1637,chocolate;yogurt;pencil;oranges
1638,potatoes;milk
1639,onion;eggs;chocolate
1640,pencil;cakes;bananas;onion
1641,peanut butter;potatoes;yogurt;cookies;grapes;salt
1642,milk;olive oil;napkins;cereal
1643,tomatoes;detergent;soap;coffee;sugar;bananas;olive oil
1644,eggs;chocolate;cakes;bread;flour;tomatoes
1645,chocolate;detergent;napkins;butter
1646,soap;bananas;kiwi;cookies;shampoo;detergent
1647,cakes;soap;cereal;sugar;pencil
1648,yogurt;chocolate;bread;tomatoes;milk
1649,peanut butter;shampoo
1650,tea;flour;peanut butter;grapes;napkins;bread
1651,coffee;pencil;flour;detergent;cereal;shampoo
1652,napkins;salt;butter;eggs
1653,rice;shampoo
1654,bread;oranges;tea
1655,peanut butter;olive oil
1656,tomatoes;butter;toothpaste;cookies;juice;shampoo
1657,chocolate;bananas
1658,onion;coffee;kiwi;napkins;yogurt;milk
1659,butter;onion;milk;bread
1660,sugar;peanut butter
1661,soap;apples;detergent;olive oil
1662,soap;flour;cereal
1663,flour;toothpaste;coffee;tomatoes;salt
1664,pencil;pens;cereal
1665,shampoo;grapes;chocolate;milk;sugar
1666,apples;napkins;soap;coffee;pens;rice;yogurt
1667,pens;pencil;soap
1668,sugar;salt;peanut butter;apples;detergent;soap;grapes
1669,potatoes;coffee;soap
1670,cereal;soap;oranges;eggs;onion
1671,kiwi;coffee;shampoo;sugar;tomatoes
1672,kiwi;rice;bananas
1673,napkins;grapes;tomatoes;kiwi;bananas;onion;potatoes
1674,flour;peanut butter;oranges
1675,juice;chocolate;apples;yogurt;salt
1676,soap;yogurt;cookies;milk;pens
1677,oranges;eggs;cereal;milk;sugar
1678,detergent;yogurt;sugar;onion;olive oil
1679,toothpaste;butter;kiwi;apples;oranges;flour;bananas
1680,cakes;coffee;napkins;toothpaste;bananas
1681,tomatoes;peanut butter;salt;shampoo;flour;rice;tea
1682,sugar;soap;olive oil;pens;napkins;pencil;tomatoes
1683,cakes;rice;pencil;toothpaste;eggs
1684,rice;kiwi;onion;tea;grapes;cookies;tomatoes
1685,peanut butter;oranges;cereal;napkins
1686,cookies;chocolate;oranges;kiwi;olive oil
1687,pens;shampoo;yogurt;bread
1688,olive oil;bananas;toothpaste
1689,oranges;toothpaste
1690,coffee;soap;onion;bananas;apples
1691,cookies;milk;salt;toothpaste
1692,toothpaste;oranges;tomatoes;cakes;shampoo
1693,detergent;butter;yogurt
1694,grapes;kiwi;rice
1695,cookies;soap;yogurt;oranges
1696,apples;butter;oranges;flour;rice;tomatoes;kiwi
1697,bananas;cereal;flour;tea;grapes;pens;salt
1698,kiwi;eggs;tea;potatoes;flour;grapes
1699,apples;juice;eggs;onion;detergent;kiwi
1700,chocolate;cakes;onion
1701,grapes;pens
1702,apples;coffee
1703,oranges;flour;kiwi
1704,yogurt;olive oil;grapes;cereal;bread;juice;pens
1705,salt;onion;cereal;soap
1706,cookies;flour;cereal;kiwi;tea
1707,rice;apples;soap;salt
1708,eggs;cereal
1709,flour;oranges;butter;chocolate;bananas
1710,cereal;pens
1711,napkins;kiwi;yogurt;bread
1712,salt;eggs
1713,milk;coffee;tomatoes;salt;eggs;tea;yogurt
1714,detergent;oranges;yogurt;apples;sugar;peanut butter;flour
1715,olive oil;flour;apples;grapes;cookies
1716,cakes;pencil;tomatoes;juice
1717,chocolate;napkins;peanut butter
1718,potatoes;eggs;cereal
1719,bananas;cakes;toothpaste;chocolate;sugar;flour;detergent
1720,milk;butter;salt;bananas
1721,pens;peanut butter;eggs;apples;cookies;pencil
1722,coffee;olive oil;cookies;kiwi;butter;grapes;napkins
1723,flour;eggs;salt
1724,shampoo;apples;oranges
1725,oranges;onion;juice;potatoes;cereal
1726,tomatoes;rice;cereal
1727,olive oil;tomatoes;pencil
1728,toothpaste;sugar;tomatoes;chocolate;kiwi;cookies;cereal
1729,cakes;sugar;peanut butter
1730,shampoo;onion;milk;pencil;soap;cakes
1731,chocolate;soap
1732,yogurt;detergent;shampoo;pencil;olive oil
1733,pencil;potatoes;pens;soap;cakes;apples
1734,pencil;tomatoes;sugar;potatoes;rice
1735,eggs;toothpaste;sugar;peanut butter
1736,detergent;oranges;coffee;milk;onion
1737,onion;apples;olive oil
1738,chocolate;napkins;onion;toothpaste;cereal;detergent;olive oil
1739,eggs;napkins;sugar;oranges
1740,bananas;cookies;eggs;yogurt;onion
1741,bread;tea;olive oil;napkins;chocolate
1742,juice;eggs;toothpaste;cereal;chocolate;cookies;pencil
1743,bananas;chocolate;grapes;potatoes;bread
1744,toothpaste;potatoes;milk;cookies;sugar;peanut butter
1745,yogurt;apples;juice;eggs;bananas;salt;tea
1746,soap;tomatoes;onion;pencil;yogurt
1747,bread;sugar;olive oil;eggs;pens
1748,tomatoes;kiwi;salt;peanut butter;eggs;soap;rice
1749,butter;cereal;soap
1750,sugar;apples;tomatoes;pens;cakes;napkins;juice
1751,pens;peanut butter
1752,pencil;yogurt;tomatoes;rice;detergent;tea;oranges
1753,napkins;rice;olive oil
1754,shampoo;cereal
1755,onion;juice;rice
1756,bread;pens;shampoo
1757,kiwi;yogurt;bananas;potatoes;detergent;onion;juice
1758,oranges;coffee;grapes;cakes
1759,napkins;kiwi;apples;juice;butter
1760,bananas;kiwi
1761,apples;eggs;butter
1762,detergent;coffee;pencil;chocolate;salt
1763,chocolate;soap;eggs
1764,juice;tea;pencil;yogurt;soap;olive oil
1765,toothpaste;soap
1766,milk;grapes;sugar;juice;pencil;bread;olive oil
1767,cakes;chocolate;flour;sugar;coffee;shampoo;olive oil
1768,pens;onion;apples;salt;olive oil;yogurt
1769,chocolate;bananas
1770,salt;shampoo;cookies;sugar;cakes;onion;chocolate
1771,tomatoes;tea;cereal;toothpaste;cakes;coffee
1772,kiwi;eggs;potatoes;sugar;olive oil;tea;oranges
1773,olive oil;bananas;oranges;cakes;soap;napkins
1774,toothpaste;yogurt;shampoo;cookies
1775,cakes;cereal;yogurt;tomatoes;kiwi
1776,grapes;yogurt;salt;eggs;butter
1777,bread;detergent;cookies
1778,milk;napkins;bananas;soap;tea;yogurt;cookies
1779,oranges;coffee;onion;toothpaste;tea;chocolate
1780,eggs;pencil;soap;cookies;toothpaste;milk;juice
1781,tomatoes;cookies;coffee;onion
1782,cookies;chocolate;oranges;pencil;yogurt;onion;peanut butter
1783,apples;sugar;grapes;peanut butter;butter;kiwi;onion
1784,salt;chocolate;milk;flour;kiwi
1785,apples;toothpaste;salt;potatoes;peanut butter
1786,napkins;toothpaste;potatoes
1787,peanut butter;potatoes;chocolate;coffee;pencil;soap
1788,bananas;salt;potatoes;bread;tea;juice;milk
1789,detergent;cereal;cakes;potatoes;tea;onion;grapes
1790,potatoes;cereal;flour;juice
1791,napkins;soap;sugar
1792,yogurt;grapes;butter;onion;olive oil;cereal;coffee
1793,tea;soap;oranges;peanut butter;onion
1794,soap;kiwi;oranges;yogurt;eggs;olive oil;peanut butter
1795,sugar;toothpaste
1796,yogurt;milk;flour;tea;cakes;potatoes;oranges
1797,cereal;onion;apples
1798,kiwi;potatoes;eggs;pencil
1799,yogurt;juice;napkins;rice;cakes;tomatoes;grapes
1800,olive oil;coffee
1801,pencil;potatoes;salt;chocolate;onion;cookies
1802,cookies;cakes
1803,napkins;sugar;rice;eggs;tomatoes
1804,eggs;butter;shampoo;chocolate;apples
1805,cookies;tomatoes
1806,napkins;olive oil
1807,grapes;detergent;butter
1808,kiwi;rice;onion;cakes;salt;tea;cereal
1809,milk;kiwi;salt;oranges
1810,rice;soap;pens;tea;apples;onion;butter
1811,napkins;oranges;bread;pens;peanut butter;butter
1812,cookies;cereal;detergent;coffee;shampoo;juice;tomatoes
1813,rice;apples;butter;flour;soap;yogurt
1814,bananas;milk
1815,cereal;yogurt;bananas;butter;milk;pencil
1816,tomatoes;cookies
1817,sugar;chocolate;detergent;butter;tomatoes;cereal
1818,apples;cakes;potatoes;grapes;bread;soap;detergent
1819,shampoo;milk;peanut butter;cakes;tea;yogurt;bread
1820,olive oil;cereal;kiwi;bananas
1821,bananas;onion;potatoes
1822,cereal;milk;tea;butter
1823,pencil;oranges;bread
1824,eggs;yogurt;soap;toothpaste
1825,bread;pencil
1826,potatoes;cereal;bananas;salt;chocolate;milk;toothpaste
1827,onion;chocolate;peanut butter;coffee;salt;pens;bread
1828,yogurt;pens;napkins;oranges;olive oil;soap
1829,eggs;grapes;cakes;oranges;butter
1830,cookies;pens
1831,coffee;tomatoes
1832,coffee;butter;potatoes;flour
1833,apples;kiwi;eggs;flour
1834,kiwi;cookies;rice;sugar;napkins
1835,tea;peanut butter
1836,butter;kiwi;shampoo;grapes;tomatoes;yogurt
1837,rice;tea;soap;detergent;milk
1838,apples;olive oil;potatoes;milk
1839,eggs;butter;juice
1840,chocolate;cakes;coffee;sugar;cereal;tea;flour
1841,shampoo;tea;toothpaste
1842,peanut butter;butter;detergent;cereal;bread;tea
1843,sugar;tomatoes;pens
1844,tomatoes;oranges;cakes;yogurt
1845,juice;tomatoes;chocolate;potatoes;butter;cakes
1846,pencil;olive oil
1847,milk;detergent;cakes;bread;coffee;shampoo;butter
1848,cookies;soap;apples;sugar;kiwi;pens;chocolate
1849,pencil;tea
1850,bananas;shampoo;yogurt
1851,flour;rice;bananas;napkins;pens;oranges;bread
1852,juice;pencil;napkins;eggs
1853,chocolate;cookies;coffee
1854,cakes;cookies;potatoes;detergent;olive oil;toothpaste;milk
1855,apples;soap;cereal
1856,olive oil;bananas;toothpaste;napkins
1857,tea;apples
1858,toothpaste;coffee;potatoes;rice;juice;apples
1859,rice;soap;tea;apples
1860,pencil;napkins
1861,tomatoes;olive oil;potatoes
1862,cookies;napkins;apples;potatoes;bread
1863,detergent;soap;chocolate
1864,chocolate;pencil;rice;butter
1865,shampoo;yogurt
1866,tea;pencil;apples
1867,onion;cookies;peanut butter;bananas
1868,soap;pens;coffee
1869,yogurt;onion
1870,butter;cookies;pens;napkins;milk
1871,soap;olive oil;eggs;milk
1872,kiwi;grapes
1873,potatoes;tea;olive oil
1874,cakes;juice
1875,coffee;pencil;sugar;chocolate;apples;cereal;cakes
1876,peanut butter;napkins;tomatoes;pencil
1877,potatoes;olive oil;rice
1878,butter;cookies;bread
1879,cakes;pencil;kiwi;olive oil;tea;soap;napkins
1880,olive oil;rice
1881,potatoes;flour;cookies
1882,soap;bananas;butter
1883,potatoes;pencil;grapes
1884,onion;tomatoes;pencil;grapes;olive oil;cereal
1885,sugar;flour;cookies;yogurt;cereal;cakes
1886,olive oil;pencil
1887,juice;sugar;olive oil;milk;rice;toothpaste;shampoo
1888,pens;cakes;yogurt;shampoo;grapes;tomatoes;toothpaste
1889,juice;salt
1890,peanut butter;detergent;butter
1891,kiwi;pencil;tomatoes;milk;cakes;rice
1892,sugar;cookies;kiwi;apples
1893,milk;coffee;rice;chocolate;soap;detergent;toothpaste
1894,chocolate;cakes;salt;milk;kiwi;peanut butter
1895,tomatoes;kiwi;milk;cookies;bananas
1896,onion;olive oil;tea;flour;juice;bananas
1897,coffee;sugar;chocolate;cakes;eggs;kiwi
1898,potatoes;bananas;oranges;kiwi;cereal;butter
1899,bread;tea;shampoo;rice;flour;salt;napkins
1900,pencil;oranges
1901,pens;olive oil;grapes;yogurt;butter
1902,milk;peanut butter;grapes;napkins;detergent;soap;tea
1903,soap;napkins;olive oil
1904,yogurt;shampoo
1905,eggs;olive oil;onion;sugar;milk;kiwi
1906,apples;yogurt;cereal
1907,apples;toothpaste;bread;tea;chocolate;detergent
1908,sugar;flour;peanut butter;butter
1909,cookies;yogurt;olive oil;grapes;butter;detergent
1910,bananas;potatoes;butter;milk
1911,juice;cakes;cereal;cookies
1912,tea;chocolate
1913,tomatoes;bread;milk;pens
1914,peanut butter;salt;grapes;napkins;pens;apples
1915,flour;butter;rice;bread
1916,kiwi;eggs
1917,bread;cereal;pens;flour;cookies;yogurt;milk
1918,soap;potatoes;shampoo
1919,pencil;chocolate;potatoes
1920,tomatoes;napkins;rice;toothpaste;onion
1921,napkins;rice;salt;potatoes;apples;toothpaste
1922,rice;soap;onion
1923,potatoes;oranges
1924,cakes;toothpaste;soap;kiwi;milk
1925,apples;kiwi;onion;detergent;olive oil;juice;pens
1926,bananas;milk
1927,tomatoes;butter;potatoes
1928,apples;olive oil;detergent;soap;juice;butter;chocolate
1929,tomatoes;onion;milk;detergent
1930,shampoo;yogurt;potatoes;napkins;cakes;oranges
1931,juice;butter;cookies
1932,bananas;kiwi
1933,peanut butter;kiwi;bread;shampoo;pens;cereal
1934,apples;flour;grapes
1935,pencil;eggs;potatoes
1936,peanut butter;flour;eggs;cookies
1937,yogurt;cookies;flour;kiwi;peanut butter
1938,oranges;coffee;cookies;chocolate
1939,bananas;potatoes
1940,pencil;coffee;rice
1941,pencil;potatoes;shampoo;coffee;toothpaste;napkins;sugar
1942,tea;kiwi;butter;napkins
1943,chocolate;bread;soap;toothpaste;tea;detergent;bananas
1944,potatoes;salt
1945,eggs;shampoo;detergent
1946,cookies;pencil
1947,butter;potatoes;bananas;yogurt;oranges;tomatoes;eggs
1948,tea;salt;napkins;pencil;detergent
1949,pens;coffee;oranges;soap;salt;cookies;onion
1950,napkins;flour;eggs;tomatoes;pens
1951,flour;tomatoes;cookies;rice;apples;kiwi
1952,chocolate;detergent
1953,cookies;juice;tea
1954,milk;peanut butter;toothpaste;potatoes
1955,pens;cakes;kiwi;olive oil;cookies;grapes
1956,milk;cookies;detergent;tea;toothpaste;oranges;onion
1957,grapes;pencil;rice;olive oil;tea;juice;coffee
1958,oranges;detergent;pens;sugar;pencil;tomatoes
1959,potatoes;chocolate
1960,tomatoes;cakes;oranges
1961,pens;potatoes
1962,detergent;milk;sugar
1963,pens;coffee;shampoo;apples;peanut butter
1964,potatoes;juice
1965,bananas;rice;bread;tomatoes;apples;onion;pens
1966,toothpaste;bread;olive oil;sugar;flour
1967,yogurt;butter;tomatoes;eggs;milk
1968,cereal;soap;sugar;grapes;cookies;onion;tomatoes
1969,oranges;toothpaste;cakes;yogurt;salt;shampoo;onion
1970,yogurt;juice;chocolate;pencil;onion
1971,kiwi;oranges;chocolate;coffee
1972,cakes;peanut butter
1973,kiwi;oranges;cereal
1974,apples;sugar;kiwi;butter;detergent;salt
1975,cakes;butter
1976,bananas;detergent
1977,juice;salt
1978,sugar;apples
1979,peanut butter;soap;olive oil;onion
1980,soap;tea;milk;kiwi
1981,pens;olive oil;kiwi;potatoes
1982,eggs;detergent
1983,bananas;peanut butter;tomatoes;oranges;coffee;flour
1984,tomatoes;flour
1985,potatoes;yogurt;olive oil
1986,coffee;shampoo;soap;oranges;yogurt;potatoes
1987,pencil;bananas;eggs;cakes
1988,oranges;potatoes;napkins
1989,apples;potatoes
1990,tomatoes;napkins;kiwi;toothpaste
1991,yogurt;peanut butter;oranges;butter
1992,chocolate;tea;bananas;detergent;tomatoes;napkins
1993,bread;detergent;shampoo;milk;cookies
1994,napkins;bananas;rice;pencil;potatoes;onion
1995,milk;shampoo;chocolate;olive oil;salt
1996,tomatoes;pens;olive oil;shampoo
1997,bananas;juice;cakes;apples
1998,kiwi;peanut butter;eggs
1999,soap;oranges;flour
2000,toothpaste;tomatoes;tea;kiwi;rice
2001,kiwi;soap;eggs;cereal;olive oil;onion;yogurt
2002,salt;coffee
2003,napkins;cereal;tea;chocolate;cakes;juice
2004,toothpaste;bananas;potatoes;detergent
2005,cereal;salt;bananas
2006,eggs;juice;toothpaste;soap;rice;detergent
2007,detergent;cereal;juice;grapes;pencil
2008,bread;rice;tomatoes;potatoes
2009,butter;soap
2010,sugar;shampoo
2011,cereal;bread;rice;juice;tomatoes
2012,coffee;sugar;yogurt;onion;tea
2013,detergent;yogurt;pencil;tea;eggs
2014,onion;oranges
2015,potatoes;salt;coffee;pens;chocolate;shampoo;toothpaste
2016,salt;apples;oranges;shampoo;flour;detergent;cakes
2017,cookies;pens;bread;apples
2018,milk;shampoo;kiwi;bananas;cereal
2019,onion;pens;tea;butter;eggs;tomatoes;sugar
2020,cereal;tea;onion;apples;chocolate
2021,grapes;sugar;olive oil;cookies
2022,napkins;toothpaste;cereal;detergent;rice;shampoo;pens
2023,pencil;coffee;juice;toothpaste;tomatoes;flour
2024,chocolate;rice;yogurt;pencil;eggs
2025,pencil;peanut butter;kiwi;tomatoes
2026,tomatoes;grapes
2027,pens;kiwi;cakes;chocolate;eggs;sugar
2028,kiwi;shampoo;bread;peanut butter;soap;grapes
2029,peanut butter;pens;kiwi;cookies;eggs;flour;butter
2030,cookies;onion;detergent;tea;toothpaste
2031,soap;apples;chocolate;flour;olive oil
